feature_type,lowerCasing,stop_words,ngram_range,analyzer,max_features,classifier_Name,classifier_Metric,score
Tfidf,True,without,1,char,10,MultinomialNB,f1_score,0.01489946708405483
Tfidf,True,without,1,char,10,MultinomialNB,recall_score,0.011381309184843863
Tfidf,True,without,1,char,10,MultinomialNB,precision_score,0.03236331569664903
Tfidf,True,without,1,char,10,RidgeClassifier,f1_score,0.01489946708405483
Tfidf,True,without,1,char,10,RidgeClassifier,recall_score,0.011381309184843863
Tfidf,True,without,1,char,10,RidgeClassifier,precision_score,0.03236331569664903
Tfidf,True,without,1,char,10,DecisionTree,f1_score,0.01489946708405483
Tfidf,True,without,1,char,10,DecisionTree,recall_score,0.011381309184843863
Tfidf,True,without,1,char,10,DecisionTree,precision_score,0.03236331569664903
Tfidf,True,without,1,char,20,MultinomialNB,f1_score,0.017549131469293072
Tfidf,True,without,1,char,20,MultinomialNB,recall_score,0.01193907829915972
Tfidf,True,without,1,char,20,MultinomialNB,precision_score,0.05891174806085422
Tfidf,True,without,1,char,20,RidgeClassifier,f1_score,0.017549131469293072
Tfidf,True,without,1,char,20,RidgeClassifier,recall_score,0.01193907829915972
Tfidf,True,without,1,char,20,RidgeClassifier,precision_score,0.05891174806085422
Tfidf,True,without,1,char,20,DecisionTree,f1_score,0.017549131469293072
Tfidf,True,without,1,char,20,DecisionTree,recall_score,0.01193907829915972
Tfidf,True,without,1,char,20,DecisionTree,precision_score,0.05891174806085422
Tfidf,True,without,1,char_wb,,MultinomialNB,f1_score,0.054902968158255926
Tfidf,True,without,1,char_wb,,MultinomialNB,recall_score,0.04019404568187188
Tfidf,True,without,1,char_wb,,MultinomialNB,precision_score,0.08991503587736464
Tfidf,True,without,1,char_wb,,RidgeClassifier,f1_score,0.054902968158255926
Tfidf,True,without,1,char_wb,,RidgeClassifier,recall_score,0.04019404568187188
Tfidf,True,without,1,char_wb,,RidgeClassifier,precision_score,0.08991503587736464
Tfidf,True,without,1,char_wb,,DecisionTree,f1_score,0.054902968158255926
Tfidf,True,without,1,char_wb,,DecisionTree,recall_score,0.04019404568187188
Tfidf,True,without,1,char_wb,,DecisionTree,precision_score,0.08991503587736464
Tfidf,True,without,1,char_wb,10,MultinomialNB,f1_score,0.0012212497455729697
Tfidf,True,without,1,char_wb,10,MultinomialNB,recall_score,0.0007030700726505741
Tfidf,True,without,1,char_wb,10,MultinomialNB,precision_score,0.0046439628482972135
Tfidf,True,without,1,char_wb,10,RidgeClassifier,f1_score,0.0012212497455729697
Tfidf,True,without,1,char_wb,10,RidgeClassifier,recall_score,0.0007030700726505741
Tfidf,True,without,1,char_wb,10,RidgeClassifier,precision_score,0.0046439628482972135
Tfidf,True,without,1,char_wb,10,DecisionTree,f1_score,0.0012212497455729697
Tfidf,True,without,1,char_wb,10,DecisionTree,recall_score,0.0007030700726505741
Tfidf,True,without,1,char_wb,10,DecisionTree,precision_score,0.0046439628482972135
Tfidf,True,without,1,char_wb,20,MultinomialNB,f1_score,0.0044907218409036345
Tfidf,True,without,1,char_wb,20,MultinomialNB,recall_score,0.0023956280743599053
Tfidf,True,without,1,char_wb,20,MultinomialNB,precision_score,0.06016081871345029
Tfidf,True,without,1,char_wb,20,RidgeClassifier,f1_score,0.0044907218409036345
Tfidf,True,without,1,char_wb,20,RidgeClassifier,recall_score,0.0023956280743599053
Tfidf,True,without,1,char_wb,20,RidgeClassifier,precision_score,0.06016081871345029
Tfidf,True,without,1,char_wb,20,DecisionTree,f1_score,0.0044907218409036345
Tfidf,True,without,1,char_wb,20,DecisionTree,recall_score,0.0023956280743599053
Tfidf,True,without,1,char_wb,20,DecisionTree,precision_score,0.06016081871345029
Tfidf,True,without,2,word,,MultinomialNB,f1_score,0.06807571529327638
Tfidf,True,without,2,word,,MultinomialNB,recall_score,0.058206769501823775
Tfidf,True,without,2,word,,MultinomialNB,precision_score,0.0905448243688706
Tfidf,True,without,2,word,,RidgeClassifier,f1_score,0.06807571529327638
Tfidf,True,without,2,word,,RidgeClassifier,recall_score,0.058206769501823775
Tfidf,True,without,2,word,,RidgeClassifier,precision_score,0.0905448243688706
Tfidf,True,without,2,word,,DecisionTree,f1_score,0.06807571529327638
Tfidf,True,without,2,word,,DecisionTree,recall_score,0.058206769501823775
Tfidf,True,without,2,word,,DecisionTree,precision_score,0.0905448243688706
Tfidf,True,without,2,word,10,MultinomialNB,f1_score,0.004411764705882354
Tfidf,True,without,2,word,10,MultinomialNB,recall_score,0.0023510971786833857
Tfidf,True,without,2,word,10,MultinomialNB,precision_score,0.03571428571428571
Tfidf,True,without,2,word,10,RidgeClassifier,f1_score,0.004411764705882354
Tfidf,True,without,2,word,10,RidgeClassifier,recall_score,0.0023510971786833857
Tfidf,True,without,2,word,10,RidgeClassifier,precision_score,0.03571428571428571
Tfidf,True,without,2,word,10,DecisionTree,f1_score,0.004411764705882354
Tfidf,True,without,2,word,10,DecisionTree,recall_score,0.0023510971786833857
Tfidf,True,without,2,word,10,DecisionTree,precision_score,0.03571428571428571
Tfidf,True,without,2,word,20,MultinomialNB,f1_score,0.006367771280051982
Tfidf,True,without,2,word,20,MultinomialNB,recall_score,0.0033752112025314755
Tfidf,True,without,2,word,20,MultinomialNB,precision_score,0.060235507246376815
Tfidf,True,without,2,word,20,RidgeClassifier,f1_score,0.006367771280051982
Tfidf,True,without,2,word,20,RidgeClassifier,recall_score,0.0033752112025314755
Tfidf,True,without,2,word,20,RidgeClassifier,precision_score,0.060235507246376815
Tfidf,True,without,2,word,20,DecisionTree,f1_score,0.006367771280051982
Tfidf,True,without,2,word,20,DecisionTree,recall_score,0.0033752112025314755
Tfidf,True,without,2,word,20,DecisionTree,precision_score,0.060235507246376815
Tfidf,True,without,2,char,,MultinomialNB,f1_score,0.050462555347139816
Tfidf,True,without,2,char,,MultinomialNB,recall_score,0.03476279504557139
Tfidf,True,without,2,char,,MultinomialNB,precision_score,0.09289896670493684
Tfidf,True,without,2,char,,RidgeClassifier,f1_score,0.050462555347139816
Tfidf,True,without,2,char,,RidgeClassifier,recall_score,0.03476279504557139
Tfidf,True,without,2,char,,RidgeClassifier,precision_score,0.09289896670493684
Tfidf,True,without,2,char,,DecisionTree,f1_score,0.050462555347139816
Tfidf,True,without,2,char,,DecisionTree,recall_score,0.03476279504557139
Tfidf,True,without,2,char,,DecisionTree,precision_score,0.09289896670493684
Tfidf,True,without,2,char,10,MultinomialNB,f1_score,0.0022234574763757642
Tfidf,True,without,2,char,10,MultinomialNB,recall_score,0.0011383039271485487
Tfidf,True,without,2,char,10,MultinomialNB,precision_score,0.047619047619047616
Tfidf,True,without,2,char,10,RidgeClassifier,f1_score,0.0022234574763757642
Tfidf,True,without,2,char,10,RidgeClassifier,recall_score,0.0011383039271485487
Tfidf,True,without,2,char,10,RidgeClassifier,precision_score,0.047619047619047616
Tfidf,True,without,2,char,10,DecisionTree,f1_score,0.0022234574763757642
Tfidf,True,without,2,char,10,DecisionTree,recall_score,0.0011383039271485487
Tfidf,True,without,2,char,10,DecisionTree,precision_score,0.047619047619047616
Tfidf,True,without,2,char,20,MultinomialNB,f1_score,0.0025320142676953823
Tfidf,True,without,2,char,20,MultinomialNB,recall_score,0.0013236612266470747
Tfidf,True,without,2,char,20,MultinomialNB,precision_score,0.08227513227513228
Tfidf,True,without,2,char,20,RidgeClassifier,f1_score,0.0025320142676953823
Tfidf,True,without,2,char,20,RidgeClassifier,recall_score,0.0013236612266470747
Tfidf,True,without,2,char,20,RidgeClassifier,precision_score,0.08227513227513228
Tfidf,True,without,2,char,20,DecisionTree,f1_score,0.0025320142676953823
Tfidf,True,without,2,char,20,DecisionTree,recall_score,0.0013236612266470747
Tfidf,True,without,2,char,20,DecisionTree,precision_score,0.08227513227513228
Tfidf,True,without,2,char_wb,,MultinomialNB,f1_score,0.056105402508983174
Tfidf,True,without,2,char_wb,,MultinomialNB,recall_score,0.04011410980651296
Tfidf,True,without,2,char_wb,,MultinomialNB,precision_score,0.09350501964207769
Tfidf,True,without,2,char_wb,,RidgeClassifier,f1_score,0.056105402508983174
Tfidf,True,without,2,char_wb,,RidgeClassifier,recall_score,0.04011410980651296
Tfidf,True,without,2,char_wb,,RidgeClassifier,precision_score,0.09350501964207769
Tfidf,True,without,2,char_wb,,DecisionTree,f1_score,0.056105402508983174
Tfidf,True,without,2,char_wb,,DecisionTree,recall_score,0.04011410980651296
Tfidf,True,without,2,char_wb,,DecisionTree,precision_score,0.09350501964207769
Tfidf,True,without,2,char_wb,10,MultinomialNB,f1_score,0.0
Tfidf,True,without,2,char_wb,10,MultinomialNB,recall_score,0.0
Tfidf,True,without,2,char_wb,10,MultinomialNB,precision_score,0.0
Tfidf,True,without,2,char_wb,10,RidgeClassifier,f1_score,0.0
Tfidf,True,without,2,char_wb,10,RidgeClassifier,recall_score,0.0
Tfidf,True,without,2,char_wb,10,RidgeClassifier,precision_score,0.0
Tfidf,True,without,2,char_wb,10,DecisionTree,f1_score,0.0
Tfidf,True,without,2,char_wb,10,DecisionTree,recall_score,0.0
Tfidf,True,without,2,char_wb,10,DecisionTree,precision_score,0.0
Tfidf,True,without,2,char_wb,20,MultinomialNB,f1_score,0.020168927703833817
Tfidf,True,without,2,char_wb,20,MultinomialNB,recall_score,0.011794557984940501
Tfidf,True,without,2,char_wb,20,MultinomialNB,precision_score,0.07321885869357489
Tfidf,True,without,2,char_wb,20,RidgeClassifier,f1_score,0.020168927703833817
Tfidf,True,without,2,char_wb,20,RidgeClassifier,recall_score,0.011794557984940501
Tfidf,True,without,2,char_wb,20,RidgeClassifier,precision_score,0.07321885869357489
Tfidf,True,without,2,char_wb,20,DecisionTree,f1_score,0.020168927703833817
Tfidf,True,without,2,char_wb,20,DecisionTree,recall_score,0.011794557984940501
Tfidf,True,without,2,char_wb,20,DecisionTree,precision_score,0.07321885869357489
Tfidf,False,with,0,word,,MultinomialNB,f1_score,0.07755578640087311
Tfidf,False,with,0,word,,MultinomialNB,recall_score,0.0678485949827143
Tfidf,False,with,0,word,,MultinomialNB,precision_score,0.09054305507843811
Tfidf,False,with,0,word,,RidgeClassifier,f1_score,0.07755578640087311
Tfidf,False,with,0,word,,RidgeClassifier,recall_score,0.0678485949827143
Tfidf,False,with,0,word,,RidgeClassifier,precision_score,0.09054305507843811
Tfidf,False,with,0,word,,DecisionTree,f1_score,0.07755578640087311
Tfidf,False,with,0,word,,DecisionTree,recall_score,0.0678485949827143
Tfidf,False,with,0,word,,DecisionTree,precision_score,0.09054305507843811
Tfidf,False,with,0,word,10,MultinomialNB,f1_score,0.013543770561305441
Tfidf,False,with,0,word,10,MultinomialNB,recall_score,0.008475686248433813
Tfidf,False,with,0,word,10,MultinomialNB,precision_score,0.046556473829201105
Tfidf,False,with,0,word,10,RidgeClassifier,f1_score,0.013543770561305441
Tfidf,False,with,0,word,10,RidgeClassifier,recall_score,0.008475686248433813
Tfidf,False,with,0,word,10,RidgeClassifier,precision_score,0.046556473829201105
Tfidf,False,with,0,word,10,DecisionTree,f1_score,0.013543770561305441
Tfidf,False,with,0,word,10,DecisionTree,recall_score,0.008475686248433813
Tfidf,False,with,0,word,10,DecisionTree,precision_score,0.046556473829201105
Tfidf,False,with,0,word,20,MultinomialNB,f1_score,0.016254756840351516
Tfidf,False,with,0,word,20,MultinomialNB,recall_score,0.010375247235279085
Tfidf,False,with,0,word,20,MultinomialNB,precision_score,0.04729615111294501
Tfidf,False,with,0,word,20,RidgeClassifier,f1_score,0.016254756840351516
Tfidf,False,with,0,word,20,RidgeClassifier,recall_score,0.010375247235279085
Tfidf,False,with,0,word,20,RidgeClassifier,precision_score,0.04729615111294501
Tfidf,False,with,0,word,20,DecisionTree,f1_score,0.016254756840351516
Tfidf,False,with,0,word,20,DecisionTree,recall_score,0.010375247235279085
Tfidf,False,with,0,word,20,DecisionTree,precision_score,0.04729615111294501
Tfidf,False,with,0,char,,MultinomialNB,f1_score,0.018455203285347777
Tfidf,False,with,0,char,,MultinomialNB,recall_score,0.010810889351395223
Tfidf,False,with,0,char,,MultinomialNB,precision_score,0.07091496097427206
Tfidf,False,with,0,char,,RidgeClassifier,f1_score,0.018455203285347777
Tfidf,False,with,0,char,,RidgeClassifier,recall_score,0.010810889351395223
Tfidf,False,with,0,char,,RidgeClassifier,precision_score,0.07091496097427206
Tfidf,False,with,0,char,,DecisionTree,f1_score,0.018455203285347777
Tfidf,False,with,0,char,,DecisionTree,recall_score,0.010810889351395223
Tfidf,False,with,0,char,,DecisionTree,precision_score,0.07091496097427206
Tfidf,False,with,0,char,10,MultinomialNB,f1_score,0.006545516728221083
Tfidf,False,with,0,char,10,MultinomialNB,recall_score,0.0037630769965996207
Tfidf,False,with,0,char,10,MultinomialNB,precision_score,0.04669762641898864
Tfidf,False,with,0,char,10,RidgeClassifier,f1_score,0.006545516728221083
Tfidf,False,with,0,char,10,RidgeClassifier,recall_score,0.0037630769965996207
Tfidf,False,with,0,char,10,RidgeClassifier,precision_score,0.04669762641898864
Tfidf,False,with,0,char,10,DecisionTree,f1_score,0.006545516728221083
Tfidf,False,with,0,char,10,DecisionTree,recall_score,0.0037630769965996207
Tfidf,False,with,0,char,10,DecisionTree,precision_score,0.04669762641898864
Tfidf,False,with,0,char,20,MultinomialNB,f1_score,0.021235198415455552
Tfidf,False,with,0,char,20,MultinomialNB,recall_score,0.012746533645127149
Tfidf,False,with,0,char,20,MultinomialNB,precision_score,0.06478577972571871
Tfidf,False,with,0,char,20,RidgeClassifier,f1_score,0.021235198415455552
Tfidf,False,with,0,char,20,RidgeClassifier,recall_score,0.012746533645127149
Tfidf,False,with,0,char,20,RidgeClassifier,precision_score,0.06478577972571871
Tfidf,False,with,0,char,20,DecisionTree,f1_score,0.021235198415455552
Tfidf,False,with,0,char,20,DecisionTree,recall_score,0.012746533645127149
Tfidf,False,with,0,char,20,DecisionTree,precision_score,0.06478577972571871
Tfidf,False,with,0,char_wb,,MultinomialNB,f1_score,0.01796419797745359
Tfidf,False,with,0,char_wb,,MultinomialNB,recall_score,0.010512317388014468
Tfidf,False,with,0,char_wb,,MultinomialNB,precision_score,0.06793448068847857
Tfidf,False,with,0,char_wb,,RidgeClassifier,f1_score,0.01796419797745359
Tfidf,False,with,0,char_wb,,RidgeClassifier,recall_score,0.010512317388014468
Tfidf,False,with,0,char_wb,,RidgeClassifier,precision_score,0.06793448068847857
Tfidf,False,with,0,char_wb,,DecisionTree,f1_score,0.01796419797745359
Tfidf,False,with,0,char_wb,,DecisionTree,recall_score,0.010512317388014468
Tfidf,False,with,0,char_wb,,DecisionTree,precision_score,0.06793448068847857
Tfidf,False,with,0,char_wb,10,MultinomialNB,f1_score,0.006545516728221083
Tfidf,False,with,0,char_wb,10,MultinomialNB,recall_score,0.0037630769965996207
Tfidf,False,with,0,char_wb,10,MultinomialNB,precision_score,0.04669762641898864
Tfidf,False,with,0,char_wb,10,RidgeClassifier,f1_score,0.006545516728221083
Tfidf,False,with,0,char_wb,10,RidgeClassifier,recall_score,0.0037630769965996207
Tfidf,False,with,0,char_wb,10,RidgeClassifier,precision_score,0.04669762641898864
Tfidf,False,with,0,char_wb,10,DecisionTree,f1_score,0.006545516728221083
Tfidf,False,with,0,char_wb,10,DecisionTree,recall_score,0.0037630769965996207
Tfidf,False,with,0,char_wb,10,DecisionTree,precision_score,0.04669762641898864
Tfidf,False,with,0,char_wb,20,MultinomialNB,f1_score,0.021235198415455552
Tfidf,False,with,0,char_wb,20,MultinomialNB,recall_score,0.012746533645127149
Tfidf,False,with,0,char_wb,20,MultinomialNB,precision_score,0.06478577972571871
Tfidf,False,with,0,char_wb,20,RidgeClassifier,f1_score,0.021235198415455552
Tfidf,False,with,0,char_wb,20,RidgeClassifier,recall_score,0.012746533645127149
Tfidf,False,with,0,char_wb,20,RidgeClassifier,precision_score,0.06478577972571871
Tfidf,False,with,0,char_wb,20,DecisionTree,f1_score,0.021235198415455552
Tfidf,False,with,0,char_wb,20,DecisionTree,recall_score,0.012746533645127149
Tfidf,False,with,0,char_wb,20,DecisionTree,precision_score,0.06478577972571871
Tfidf,False,with,1,word,,MultinomialNB,f1_score,0.07391349806912947
Tfidf,False,with,1,word,,MultinomialNB,recall_score,0.063525116065347
Tfidf,False,with,1,word,,MultinomialNB,precision_score,0.09313262527233115
Tfidf,False,with,1,word,,RidgeClassifier,f1_score,0.07391349806912947
Tfidf,False,with,1,word,,RidgeClassifier,recall_score,0.063525116065347
Tfidf,False,with,1,word,,RidgeClassifier,precision_score,0.09313262527233115
Tfidf,False,with,1,word,,DecisionTree,f1_score,0.07391349806912947
Tfidf,False,with,1,word,,DecisionTree,recall_score,0.063525116065347
Tfidf,False,with,1,word,,DecisionTree,precision_score,0.09313262527233115
Tfidf,False,with,1,word,10,MultinomialNB,f1_score,0.0015162343612041248
Tfidf,False,with,1,word,10,MultinomialNB,recall_score,0.0008024114584867177
Tfidf,False,with,1,word,10,MultinomialNB,precision_score,0.04411764705882353
Tfidf,False,with,1,word,10,RidgeClassifier,f1_score,0.0015162343612041248
Tfidf,False,with,1,word,10,RidgeClassifier,recall_score,0.0008024114584867177
Tfidf,False,with,1,word,10,RidgeClassifier,precision_score,0.04411764705882353
Tfidf,False,with,1,word,10,DecisionTree,f1_score,0.0015162343612041248
Tfidf,False,with,1,word,10,DecisionTree,recall_score,0.0008024114584867177
Tfidf,False,with,1,word,10,DecisionTree,precision_score,0.04411764705882353
Tfidf,False,with,1,word,20,MultinomialNB,f1_score,0.010907552080493434
Tfidf,False,with,1,word,20,MultinomialNB,recall_score,0.005905504331162315
Tfidf,False,with,1,word,20,MultinomialNB,precision_score,0.07711988304093567
Tfidf,False,with,1,word,20,RidgeClassifier,f1_score,0.010907552080493434
Tfidf,False,with,1,word,20,RidgeClassifier,recall_score,0.005905504331162315
Tfidf,False,with,1,word,20,RidgeClassifier,precision_score,0.07711988304093567
Tfidf,False,with,1,word,20,DecisionTree,f1_score,0.010907552080493434
Tfidf,False,with,1,word,20,DecisionTree,recall_score,0.005905504331162315
Tfidf,False,with,1,word,20,DecisionTree,precision_score,0.07711988304093567
Tfidf,False,with,1,char,,MultinomialNB,f1_score,0.059936113575865126
Tfidf,False,with,1,char,,MultinomialNB,recall_score,0.04513623066942808
Tfidf,False,with,1,char,,MultinomialNB,precision_score,0.08936993020184872
Tfidf,False,with,1,char,,RidgeClassifier,f1_score,0.059936113575865126
Tfidf,False,with,1,char,,RidgeClassifier,recall_score,0.04513623066942808
Tfidf,False,with,1,char,,RidgeClassifier,precision_score,0.08936993020184872
